t_min,it_power_kw,T_air,T_rack_max,q_cooling_kw,cooling_elec_kw,total_facility_kw,pue
293.0,41.86816670566127,23.57249268365612,27.377740794860042,44.679780124050524,11.169945031012631,53.0381117366739,1.2667884913504528
293.1666666666667,40.89836990714071,23.56097114973202,27.32207225682002,44.57994146924895,11.144985367312238,52.04335527445295,1.2725043905812579
293.3333333333333,40.771877688422656,23.547364147830933,27.270380591175286,44.48776919785615,11.121942299464038,51.893819987886694,1.2727846479001421
293.5,40.109208299830954,23.532587635698732,27.22167493740712,44.378913182647466,11.094728295661866,51.20393659549282,1.2766129965150328
293.6666666666667,41.36465217087287,23.515569616955005,27.210902378083556,44.26070108558986,11.065175271397464,52.42982744227034,1.2675031624994315
293.8333333333333,40.969787731796046,23.501494410488142,27.2012202789134,44.124556935640044,11.031139233910011,52.00092696570606,1.2692505830424137
294.0,40.67407557673423,23.48818012879435,27.16949379280763,44.01195528390514,11.002988820976285,51.67706439771052,1.2705160145611287
294.1666666666667,40.77722213162411,23.47472392629015,27.156559372381,43.90544103035481,10.976360257588702,51.75358238921281,1.2691787150718186
294.3333333333333,40.17549190366186,23.461828400590647,27.1449221777408,43.797791410321196,10.949447852580299,51.124939756242156,1.2725404801224673
294.5,39.665249422882916,23.447761674792314,27.09425363812676,43.69462720472518,10.923656801181295,50.58890622406421,1.2753961454955438
